"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeepMemo",1.8085133398513292e-4,1.792019867143954e-4,1.8494927356413725e-4,8.190431926067078e-6,3.6980069245922396e-6,1.5034968677353855e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/mconf.cfg,372,0,0,1,/originalFileDeep",9.397357685021198e-4,9.345200530825703e-4,9.487719760779775e-4,2.2715306764717437e-5,1.6150906115715906e-5,3.217744065231835e-5
"inputs/busybox/cfgs-1_18_5/mconf.cfg,372,0,0,1,/originalFileDeepMemo",6.574299013909884e-4,6.543805920347562e-4,6.61593939485296e-4,1.2219915810901404e-5,8.581813857262536e-6,1.9223589296969948e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/mconf.cfg,372,0,0,1,/evolvedFileDeep",9.367273249513922e-4,9.311714618107366e-4,9.499969022928423e-4,2.8715439856529816e-5,1.4193882552022357e-5,5.314534557682808e-5
"inputs/busybox/cfgs-1_19_0/mconf.cfg,372,0,0,1,/evolvedFileDeepMemo",6.628900877808109e-4,6.55849871109687e-4,6.776784793273483e-4,3.1737652181431274e-5,1.5190226604625311e-5,5.188573919396824e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeep",3.513701302663686e-4,3.4891112597991463e-4,3.549639546955976e-4,9.797976830261394e-6,8.049585026395755e-6,1.2610627898756214e-5
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeepMemo",2.3216290481385996e-4,2.3091298771673387e-4,2.3365517594973526e-4,4.666999535455041e-6,3.91986784203206e-6,5.600361247006952e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeep",3.501963298695564e-4,3.4785864924498936e-4,3.5266126200076634e-4,7.892852449739383e-6,6.429450786597506e-6,9.560575157720943e-6
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeepMemo",2.311995666406142e-4,2.295630111328002e-4,2.3509023175286207e-4,8.003461231058545e-6,3.941253436727534e-6,1.491503809182056e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeep",2.2930445059248333e-4,2.281714741761515e-4,2.3051994333744903e-4,3.9725891298841065e-6,3.467159120938121e-6,4.775084125651283e-6
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeepMemo",1.489910548551639e-4,1.4822265941907337e-4,1.501769681655402e-4,3.2194659175393078e-6,2.2921166849282575e-6,5.179703699021194e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeep",2.300548309832322e-4,2.2810416425988005e-4,2.3330871616371863e-4,8.25014530082639e-6,5.728892975645534e-6,1.3068547254277035e-5
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeepMemo",1.4920376945362052e-4,1.480679541152946e-4,1.506867218413805e-4,4.6094961994837184e-6,3.4510310383697598e-6,6.062588095461093e-6
